Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
548,17-08-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,57,NA
548,20-08-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,83,NA
548,24-08-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,71,NA
548,27-08-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,69,NA
548,31-08-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,78,NA
548,03-09-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,63,NA
548,07-09-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,11,84,NA
548,10-09-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,76,NA
548,14-09-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,89,NA
548,21-09-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,51,NA
548,24-09-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,67,NA
548,28-09-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,73,NA
548,01-10-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,72,NA
548,05-10-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,54,NA
548,08-10-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,15,82,NA
548,12-10-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,73,NA
548,15-10-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,64,NA
548,19-10-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,90,NA
548,22-10-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,87,NA
548,26-10-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,69,NA
548,29-10-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,14,61,NA
548,02-11-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,73,NA
548,05-11-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,83,NA
548,09-11-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,65,NA
548,12-11-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,77,NA
548,16-11-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,89,NA
548,19-11-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,11,59,NA
548,23-11-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,71,NA
548,26-11-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,12,87,NA
548,30-11-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,14,55,NA
548,03-12-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,61,NA
548,07-12-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,15,83,NA
548,10-12-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,54,NA
548,14-12-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,14,73,NA
548,17-12-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,86,NA
548,21-12-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,68,NA
548,24-12-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,12,80,NA
548,28-12-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,15,93,NA
548,31-12-15,Maharashtra,Amravati,"Electronics and Tel. Dept., Govt College of Engineering, Amravati Dist.",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,13,89,NA
549,02-01-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,14,16,95,NA
549,06-01-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,103,NA
549,09-01-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,14,15,112,NA
549,13-01-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,15,16,118,NA
549,16-01-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,13,15,108,NA
549,20-01-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,13,116,NA
549,23-01-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,110,NA
549,27-01-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,14,16,100,NA
549,30-01-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,105,NA
549,03-02-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,13,14,115,NA
549,06-02-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,12,108,NA
549,10-02-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,10,11,98,NA
549,13-02-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,13,15,118,NA
549,17-02-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,13,112,NA
549,20-02-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,106,NA
549,24-02-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,10,11,99,NA
549,27-02-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,13,104,NA
549,03-03-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,13,105,NA
549,06-03-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,14,15,111,NA
549,10-03-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,12,100,NA
549,13-03-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,15,15,117,NA
549,17-03-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,13,109,NA
549,20-03-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,12,98,NA
549,24-03-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,104,NA
549,27-03-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,14,15,113,NA
549,31-03-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,13,14,118,NA
549,03-04-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,14,16,124,NA
549,07-04-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,130,NA
549,10-04-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,15,137,NA
549,14-04-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,12,118,NA
549,17-04-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,13,127,NA
549,21-04-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,14,15,130,NA
549,24-04-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,13,135,NA
549,28-04-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,14,130,NA
549,02-06-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,13,15,125,NA
549,05-06-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,12,14,118,NA
549,09-06-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,12,93,NA
549,23-06-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,12,119,NA
549,26-06-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,14,15,126,NA
549,30-06-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,10,12,118,NA
549,07-08-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,14,106,NA
549,11-08-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,10,16,98,NA
549,14-08-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,13,110,NA
549,18-08-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,11,15,102,NA
549,21-08-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,13,14,123,NA
549,25-08-15,Maharashtra,Amravati,"M/s Apurva Oil and Industries Pvt. Ltd., A-23, MIDC, Amravati Dist.",Maharashtra State Pollution Control Board,Industrial Area,14,15,113,NA
